"Time","PopulationSize","CooperatorProportion","MinCooperatorFitness","MaxCooperatorFitness","MeanCooperatorFitness","MinDefectorFitness","MaxDefectorFitness","MeanDefectorFitness","ShannonIndex","SimpsonIndex","GenomeLength","Alleles","Delta","Epsilon","PopsizeMax","Replicate"
1982,50170,0.000398644608332,2.5353,2.60955,2.549625,2.3785,2.923,2.71841994716,1.63766066082,0.251396639109,5,6,0.3,0.00015,1100,"6"
1983,50108,0.000478965434661,2.5227,2.6025,2.55134375,2.5018,2.9308,2.71880377266,1.63749102978,0.251164558872,5,6,0.3,0.00015,1100,"6"
1984,49835,0.000521721681549,2.5227,2.59365,2.54776153846,2.50105,2.9221,2.71803152141,1.6428007092,0.249146713099,5,6,0.3,0.00015,1100,"6"
1985,49940,0.000620744893873,2.52465,2.6187,2.55099193548,2.50135,2.92465,2.71880240538,1.63808551417,0.250374485426,5,6,0.3,0.00015,1100,"6"
1986,49752,0.000623090529024,2.5377,2.59635,2.55729677419,2.5012,2.93155,2.71817567125,1.64345899306,0.249059387464,5,6,0.3,0.00015,1100,"6"
1987,50034,0.000559619458768,2.50815,2.5959,2.5456875,2.5027,2.8423,2.71927854957,1.63750146766,0.250786377763,5,6,0.3,0.00015,1100,"6"
1988,50069,0.000619145579101,2.50905,2.6145,2.54317741935,2.50315,2.842,2.71922596227,1.6372385434,0.251264435251,5,6,0.3,0.00015,1100,"6"
1989,50033,0.000539643835069,2.51145,2.61285,2.55004444444,2.5009,2.8357,2.7196725163,1.63223931819,0.253096541117,5,6,0.3,0.00015,1100,"6"
1990,49794,0.000502068522312,2.51265,2.6157,2.554938,2.50075,2.8618,2.71962129036,1.63339352777,0.252130673785,5,6,0.3,0.00015,1100,"6"
1991,49758,0.000442139957394,2.51025,2.6178,2.55073636364,2.30785,2.8759,2.72070064641,1.63015357669,0.253100199305,5,6,0.3,0.00015,1100,"6"
1992,49660,0.000281917035844,2.5149,2.59155,2.54739642857,2.3098,2.8618,2.72051062019,1.62392051675,0.254304377297,5,6,0.3,0.00015,1100,"6"
1993,50006,0.000179978402592,2.51295,2.59155,2.54035,2.30875,2.8771,2.72064816989,1.61426679646,0.256438590246,5,6,0.3,0.00015,1100,"6"
1994,49722,0.000100559108644,2.51295,2.6136,2.54838,2.30605,2.8855,2.71989275298,1.61903872279,0.25441716189,5,6,0.3,0.00015,1100,"6"
1995,49921,0.000100158250035,2.5131,2.6133,2.56692,2.30605,2.8855,2.72065692363,1.62343505335,0.253509734299,5,6,0.3,0.00015,1100,"6"
1996,49942,0.000140162588603,2.57085,2.6196,2.59840714286,2.30605,2.8777,2.72098237609,1.61323296074,0.256318014492,5,6,0.3,0.00015,1100,"6"
1997,49778,0.000220981156334,2.5659,2.6172,2.59449545455,2.50165,2.93245,2.72102676171,1.62358410527,0.253324590827,5,6,0.3,0.00015,1100,"6"
1998,50080,0.000239616613419,2.5659,2.59965,2.5960875,2.50165,2.83345,2.72167766238,1.62075115165,0.254876678943,5,6,0.3,0.00015,1100,"6"
1999,50178,0.000318864841165,2.49885,2.6172,2.596565625,2.5036,2.83525,2.72227074877,1.61265044667,0.257221639602,5,6,0.3,0.00015,1100,"6"
2000,50034,0.000299796138626,2.5026,2.6208,2.58612,2.50195,2.83525,2.72140959635,1.61741248538,0.254482472565,5,6,0.3,0.00015,1100,"6"
2001,49644,0.000322294738538,2.4975,2.6109,2.56929375,2.50165,2.83525,2.72228728137,1.61085466529,0.256248022298,5,6,0.3,0.00015,1100,"6"
2002,50062,0.000339578922137,2.49135,2.6406,2.58020294118,2.5012,2.83345,2.72279952743,1.60819293567,0.257300273297,5,6,0.3,0.00015,1100,"6"
2003,49781,0.000401759707519,2.4975,2.65035,2.557815,2.37925,2.83345,2.72306821306,1.60851712788,0.257606714791,5,6,0.3,0.00015,1100,"6"
2004,50071,0.000319546244333,2.5137,2.65005,2.556028125,2.5012,2.83345,2.72297744681,1.61127043491,0.256469900736,5,6,0.3,0.00015,1100,"6"
2005,50195,0.00033867915131,2.5137,2.65455,2.54745882353,2.5018,2.83435,2.72356703934,1.6065806972,0.257695093528,5,6,0.3,0.00015,1100,"6"
2006,49946,0.000360389220358,2.5284,2.65425,2.55329166667,2.5015,2.83435,2.72365745373,1.60289627182,0.257987680473,5,6,0.3,0.00015,1100,"6"
2007,49950,0.00042042042042,2.51985,2.64585,2.55735,2.50165,2.83615,2.72355751067,1.60466166659,0.257797431465,5,6,0.3,0.00015,1100,"6"
2008,49848,0.000461402664099,2.52045,2.6361,2.58369782609,2.5012,2.83615,2.72382554441,1.59529303419,0.259799391337,5,6,0.3,0.00015,1100,"6"
2009,49937,0.000540681258386,2.5206,2.64525,2.58628333333,2.5015,2.83615,2.72407865859,1.59597301405,0.260013167184,5,6,0.3,0.00015,1100,"6"
2010,49916,0.000681144322462,2.5191,2.6481,2.59060147059,2.5027,2.83525,2.72381274708,1.60244398297,0.257374005446,5,6,0.3,0.00015,1100,"6"
2011,50316,0.000695603784085,2.51355,2.6862,2.60270571429,2.503,2.83705,2.72405089895,1.59839457102,0.259054883795,5,6,0.3,0.00015,1100,"6"
2012,49988,0.000640153636873,2.51115,2.6613,2.5895484375,2.2564,2.83705,2.72495160641,1.59074526994,0.260572449367,5,6,0.3,0.00015,1100,"6"
2013,49788,0.000582469671407,2.51355,2.72715,2.58878275862,2.2573,2.83345,2.72497499749,1.5922662134,0.259844046946,5,6,0.3,0.00015,1100,"6"
2014,49734,0.000542888165038,2.5155,2.7267,2.57413888889,2.37205,2.8339,2.7252678164,1.58819804438,0.261014100302,5,6,0.3,0.00015,1100,"6"
2015,50178,0.000597871577185,2.5164,2.7267,2.58762,2.37205,2.8348,2.7251887832,1.58675031421,0.261556014322,5,6,0.3,0.00015,1100,"6"
2016,50153,0.000518413654218,2.51205,2.7267,2.60745,2.50165,2.8348,2.72551343887,1.58351329939,0.263059825481,5,6,0.3,0.00015,1100,"6"
2017,49834,0.000561865393105,2.4996,2.7222,2.57417678571,2.50135,2.92885,2.72512486749,1.58161959074,0.262555674082,5,6,0.3,0.00015,1100,"6"
2018,50185,0.00057786191093,2.5053,2.7222,2.57439310345,2.5018,2.8348,2.72591068566,1.57409241144,0.264903810469,5,6,0.3,0.00015,1100,"6"
2019,50145,0.000638149366836,2.49975,2.7303,2.595684375,2.5021,2.8348,2.72574554008,1.57790816359,0.263463517073,5,6,0.3,0.00015,1100,"6"
2020,50014,0.000419882432919,2.5077,2.69205,2.62955714286,2.41105,2.8348,2.72506378593,1.57751450645,0.263154080284,5,6,0.3,0.00015,1100,"6"
2021,50003,0.000339979601224,2.5251,2.6772,2.61446470588,2.40655,2.908,2.72596104309,1.57412610831,0.2652478737,5,6,0.3,0.00015,1100,"6"
2022,50115,0.000319265688915,2.5239,2.6643,2.604946875,2.50255,2.90935,2.7267784846,1.56368498866,0.267949497658,5,6,0.3,0.00015,1100,"6"
2023,50194,0.000258995099016,2.5212,2.65635,2.60479615385,2.3557,2.854,2.72649150475,1.56423148806,0.267374195088,5,6,0.3,0.00015,1100,"6"
2024,50305,0.000298181095319,2.5161,2.65515,2.60535,2.3092,2.8366,2.7270940525,1.55913658339,0.26912311631,5,6,0.3,0.00015,1100,"6"
2025,50254,0.000198989135193,2.55735,2.65515,2.60835,2.30815,2.8339,2.72607178768,1.56808569586,0.26591919219,5,6,0.3,0.00015,1100,"6"
2026,50207,0.000179257872408,2.58885,2.65155,2.61286666667,2.4103,2.83435,2.72678705825,1.56623357392,0.26723532044,5,6,0.3,0.00015,1100,"6"
2027,49998,6.0002400096e-05,2.58525,2.65155,2.60735,2.4148,2.83435,2.72680750075,1.55646449788,0.270732153339,5,6,0.3,0.00015,1100,"6"
2028,49962,8.00608462431e-05,2.5665,2.72355,2.6301375,2.40235,2.8348,2.72644612274,1.56756263743,0.267483487603,5,6,0.3,0.00015,1100,"6"
2029,49827,0.000140486081843,2.55165,2.7339,2.65639285714,2.40235,2.8348,2.72770900241,1.55613031757,0.27117977398,5,6,0.3,0.00015,1100,"6"
2030,50041,9.99180671849e-05,2.6202,2.72805,2.66073,2.39665,2.8348,2.72752699157,1.55371013687,0.270957560609,5,6,0.3,0.00015,1100,"6"
2031,50256,7.95924864693e-05,2.6418,2.724,2.6784,2.4097,2.8375,2.72763773979,1.55718132008,0.269724377314,5,6,0.3,0.00015,1100,"6"
2032,49971,0.00010005803366,2.631,2.7366,2.71218,2.4097,2.93005,2.72816624104,1.54509483913,0.273341857803,5,6,0.3,0.00015,1100,"6"
2033,50046,9.99080845622e-05,2.634,2.72355,2.70225,2.41255,2.8375,2.72796090606,1.55383902819,0.270365270266,5,6,0.3,0.00015,1100,"6"
2034,49891,4.00873905113e-05,2.7273,2.72985,2.728575,2.4118,2.83435,2.72856699272,1.5469194619,0.27290823614,5,6,0.3,0.00015,1100,"6"
2035,50103,7.98355387901e-05,2.7105,2.72985,2.7186,2.50135,2.83435,2.72934305675,1.54465608485,0.273897681241,5,6,0.3,0.00015,1100,"6"
2036,49955,0.000100090081073,2.57265,2.73255,2.68347,2.5012,2.83435,2.72904284685,1.54211679218,0.273698348532,5,6,0.3,0.00015,1100,"6"
2037,50519,5.93835982502e-05,2.50785,2.72715,2.6441,2.5012,2.83705,2.72918776328,1.54782367778,0.272274223497,5,6,0.3,0.00015,1100,"6"
2038,50212,3.98311160679e-05,2.50785,2.6865,2.597175,2.3098,2.83705,2.72840782912,1.5498433434,0.271832410267,5,6,0.3,0.00015,1100,"6"
2039,50038,3.99696230865e-05,2.51175,2.7195,2.615625,2.3086,2.83705,2.72870648333,1.55170989921,0.270950416466,5,6,0.3,0.00015,1100,"6"
2040,50150,9.97008973081e-05,2.5101,2.7339,2.64183,2.3068,2.8348,2.72874864792,1.54645165843,0.272121854178,5,6,0.3,0.00015,1100,"6"
2041,49938,6.00744923705e-05,2.5119,2.622,2.5732,2.3068,2.8348,2.72842875338,1.54646483999,0.272503184096,5,6,0.3,0.00015,1100,"6"
2042,49736,4.02123210552e-05,2.5857,2.6226,2.60415,2.30575,2.8366,2.72847978948,1.54005670777,0.273788221239,5,6,0.3,0.00015,1100,"6"
2043,49647,0.00012085322376,2.58045,2.6181,2.599275,2.308,2.8366,2.72903491267,1.53458468026,0.274903143423,5,6,0.3,0.00015,1100,"6"
2044,49678,0.000120777809091,2.589,2.6181,2.602475,2.36935,2.8366,2.72880932719,1.54174592361,0.272543544694,5,6,0.3,0.00015,1100,"6"
2045,49714,0.000201150581325,2.5263,2.6178,2.60505,2.33185,2.8366,2.7299423135,1.53848132498,0.274208639973,5,6,0.3,0.00015,1100,"6"
2046,50443,0.000138770493428,2.6112,2.6154,2.61265714286,2.5027,2.833,2.72952191589,1.52998163534,0.275732209578,5,6,0.3,0.00015,1100,"6"
2047,49920,0.000160256410256,2.60355,2.6205,2.614275,2.5009,2.833,2.72854678835,1.53737080759,0.273807960525,5,6,0.3,0.00015,1100,"6"
2048,50055,0.00011986814504,2.6052,2.6271,2.62345,2.50105,2.8357,2.7291675538,1.53165413695,0.2751667494,5,6,0.3,0.00015,1100,"6"
2049,49837,8.02616529887e-05,2.625,2.72175,2.6491875,2.50315,2.8357,2.72835060803,1.54379413867,0.271312568545,5,6,0.3,0.00015,1100,"6"
2050,49862,0,NA,NA,NA,2.503,2.8357,2.72830351671,1.54244306149,0.271649359951,5,6,0.3,0.00015,1100,"6"
2051,49990,0,NA,NA,NA,2.5027,2.8339,2.72858357772,1.53958312873,0.273142654936,5,6,0.3,0.00015,1100,"6"
2052,50236,0,NA,NA,NA,2.5027,2.8339,2.7282180727,1.54563106087,0.270863182756,5,6,0.3,0.00015,1100,"6"
2053,50202,0,NA,NA,NA,2.5024,2.8339,2.72835054679,1.54069222587,0.27282971568,5,6,0.3,0.00015,1100,"6"
2054,49668,2.01336876862e-05,2.5827,2.5827,2.5827,2.41045,2.83345,2.72861945557,1.53550116607,0.274386771523,5,6,0.3,0.00015,1100,"6"
2055,50406,5.95167241995e-05,2.5725,2.5827,2.5759,2.4013,2.83435,2.72986456163,1.53773105824,0.274747714589,5,6,0.3,0.00015,1100,"6"
2056,50246,9.95104087888e-05,2.5731,2.7195,2.60238,2.40445,2.83525,2.72981892876,1.53249964692,0.276376016331,5,6,0.3,0.00015,1100,"6"
2057,49856,0.000100288831836,2.5653,2.7195,2.59614,2.39725,2.83525,2.72907430643,1.54023326961,0.27361866199,5,6,0.3,0.00015,1100,"6"
2058,50352,0.00015888147442,2.56365,2.73075,2.60240625,2.5027,2.8348,2.72997336525,1.53160813878,0.276322332186,5,6,0.3,0.00015,1100,"6"
2059,49699,0.000120726775187,2.56365,2.7135,2.59065,2.503,2.8348,2.72938600205,1.53517587351,0.275717575899,5,6,0.3,0.00015,1100,"6"
2060,50255,0.000179086658044,2.55945,2.72445,2.60091666667,2.36125,2.8348,2.73011821638,1.52813349552,0.277570899209,5,6,0.3,0.00015,1100,"6"
2061,49903,0.000220427629601,2.5566,2.7285,2.6079,2.5015,2.83525,2.72946855508,1.53559782752,0.274964524699,5,6,0.3,0.00015,1100,"6"
2062,50252,0.000238796465812,2.55045,2.7189,2.61015,2.5015,2.83525,2.73029113356,1.52773771004,0.277508814779,5,6,0.3,0.00015,1100,"6"
2063,49643,0.000322301230788,2.5464,2.721,2.619215625,2.5018,2.93785,2.72961268966,1.53004624926,0.276464492098,5,6,0.3,0.00015,1100,"6"
2064,49655,0.000281945423422,2.5464,2.7249,2.59633928571,2.50285,2.93815,2.7299594428,1.53671995423,0.275244562975,5,6,0.3,0.00015,1100,"6"
2065,50238,0.000278673514073,2.5644,2.7261,2.60192142857,2.5012,2.926,2.73011848419,1.53141427713,0.27657102461,5,6,0.3,0.00015,1100,"6"
2066,49828,0.000280966524845,2.5587,2.7285,2.59832142857,2.5018,2.9263,2.73047742402,1.52949580158,0.277729859691,5,6,0.3,0.00015,1100,"6"
2067,49530,0.000343226327478,2.5587,2.7285,2.58209117647,2.41615,2.929,2.73028734474,1.53505614452,0.276207659082,5,6,0.3,0.00015,1100,"6"
2068,50280,0.000338106603023,2.5812,2.7258,2.6163,2.5018,2.938,2.73128548435,1.53481444416,0.276588124799,5,6,0.3,0.00015,1100,"6"
2069,49569,0.000342956283161,2.5812,2.7276,2.63178529412,2.5009,2.9359,2.73046537375,1.52351468383,0.279282191079,5,6,0.3,0.00015,1100,"6"
2070,49591,0.000403298985703,2.5143,2.7357,2.625975,2.50195,2.9275,2.73047419963,1.52659921025,0.276667131815,5,6,0.3,0.00015,1100,"6"
2071,50217,0.000477925802019,2.56515,2.7207,2.61984375,2.5012,2.9281,2.73055501166,1.52467719899,0.277847178274,5,6,0.3,0.00015,1100,"6"
2072,49951,0.000440431622991,2.5686,2.72265,2.65099772727,2.28475,2.93065,2.73026123596,1.52769722378,0.277679128809,5,6,0.3,0.00015,1100,"6"
2073,50123,0.000418969335435,2.568,2.7282,2.66362142857,2.40805,2.93575,2.73098458744,1.5175360647,0.280561199056,5,6,0.3,0.00015,1100,"6"
2074,50413,0.00031737845397,2.56935,2.7282,2.640159375,2.4076,2.9233,2.73097383178,1.51440715758,0.280760724009,5,6,0.3,0.00015,1100,"6"
2075,49741,0.000221145533865,2.5689,2.72625,2.64313636364,2.4004,2.9293,2.73072111402,1.52218246091,0.278723446891,5,6,0.3,0.00015,1100,"6"
2076,49972,0.000240134475306,2.58,2.73255,2.676675,2.40475,2.92885,2.73043058847,1.52518629407,0.278203284434,5,6,0.3,0.00015,1100,"6"
2077,50215,0.000199143682167,2.57805,2.7231,2.66853,2.40025,2.92885,2.73094112638,1.52714613405,0.278287918755,5,6,0.3,0.00015,1100,"6"
2078,49371,0.000121528832716,2.5749,2.72085,2.681975,2.40055,2.93395,2.73157391978,1.51708169807,0.281938505834,5,6,0.3,0.00015,1100,"6"
2079,49822,0.000240857452531,2.58,2.71755,2.6662625,2.39305,2.93395,2.7321906314,1.51482043876,0.281805995995,5,6,0.3,0.00015,1100,"6"
2080,50023,0.00013993562961,2.5701,2.7147,2.63635714286,2.3845,2.92645,2.73161309981,1.51948994641,0.28083830973,5,6,0.3,0.00015,1100,"6"
2081,50234,0.000119441016045,2.5947,2.71485,2.66565,2.239,2.9278,2.7313786613,1.51376800285,0.281653933485,5,6,0.3,0.00015,1100,"6"
2082,50081,0.000179708871628,2.59965,2.7207,2.67881666667,2.23915,2.93665,2.7320574982,1.51517231118,0.282507350373,5,6,0.3,0.00015,1100,"6"
2083,50096,0.00011977004152,2.59155,2.7207,2.678275,2.23915,2.9317,2.7313111669,1.52225253655,0.280062626292,5,6,0.3,0.00015,1100,"6"
2084,50115,0.000139678738901,2.6895,2.72715,2.69676428571,2.23915,2.90545,2.73114288138,1.53003628821,0.278013994133,5,6,0.3,0.00015,1100,"6"
2085,50012,5.99856034552e-05,2.6859,2.6928,2.6882,2.24575,2.9146,2.73102542042,1.52507221739,0.27903374453,5,6,0.3,0.00015,1100,"6"
2086,50156,7.97511763299e-05,2.6784,2.6784,2.6784,2.25325,2.91475,2.73162268603,1.52345757678,0.279595691588,5,6,0.3,0.00015,1100,"6"
2087,49794,8.03309635699e-05,2.6784,2.68815,2.6815875,2.25025,2.91535,2.73099368548,1.52673111054,0.279078046723,5,6,0.3,0.00015,1100,"6"
2088,50268,0,NA,NA,NA,2.2609,2.93065,2.7309474069,1.52784275019,0.278541144555,5,6,0.3,0.00015,1100,"6"
2089,49951,0,NA,NA,NA,2.2609,2.9236,2.73095762848,1.52412796589,0.279531843952,5,6,0.3,0.00015,1100,"6"
2090,49834,0,NA,NA,NA,2.266,2.9281,2.73150129931,1.52306785415,0.280473967649,5,6,0.3,0.00015,1100,"6"
2091,49861,2.00557549989e-05,2.6172,2.6172,2.6172,2.2306,2.9281,2.73129176895,1.5241038881,0.279286131255,5,6,0.3,0.00015,1100,"6"
2092,49436,0,NA,NA,NA,2.25685,2.91325,2.73121647989,1.52108287042,0.279863937797,5,6,0.3,0.00015,1100,"6"
2093,50174,0,NA,NA,NA,2.24875,2.91325,2.731753447,1.51762342601,0.28199290712,5,6,0.3,0.00015,1100,"6"
2094,50168,0,NA,NA,NA,2.50495,2.90485,2.73107046125,1.52090984319,0.280639992537,5,6,0.3,0.00015,1100,"6"
2095,50200,1.99203187251e-05,2.571,2.571,2.571,2.3074,2.8981,2.73159452878,1.51776280074,0.282047979397,5,6,0.3,0.00015,1100,"6"
2096,49597,2.01625098292e-05,2.571,2.571,2.571,2.36515,2.92555,2.73181620191,1.51679584661,0.283831084391,5,6,0.3,0.00015,1100,"6"
2097,49854,2.00585710274e-05,2.60805,2.60805,2.60805,2.3632,2.9356,2.73215749102,1.52026249688,0.28195913807,5,6,0.3,0.00015,1100,"6"
2098,49728,2.01093951094e-05,2.6169,2.6169,2.6169,2.347,2.9005,2.73166598528,1.51844786015,0.281509257853,5,6,0.3,0.00015,1100,"6"
2099,49914,2.00344592699e-05,2.60085,2.60085,2.60085,2.33965,2.9044,2.73274751668,1.50539799322,0.286670358749,5,6,0.3,0.00015,1100,"6"
2100,49692,0,NA,NA,NA,2.33965,2.9104,2.73225364344,1.51360205174,0.284044967746,5,6,0.3,0.00015,1100,"6"
2101,49857,2.00573640612e-05,2.5671,2.5671,2.5671,2.34565,2.92015,2.73324972019,1.50735855675,0.286929149771,5,6,0.3,0.00015,1100,"6"
2102,49863,2.00549505645e-05,2.57385,2.57385,2.57385,2.3398,2.9206,2.73354237094,1.49790765636,0.289268494437,5,6,0.3,0.00015,1100,"6"
2103,50152,1.99393842718e-05,2.59125,2.59125,2.59125,2.5009,2.9242,2.73325798588,1.50346096586,0.286675581523,5,6,0.3,0.00015,1100,"6"
2104,50267,3.97875345654e-05,2.5254,2.6205,2.57295,2.5021,2.93035,2.73307540137,1.50584100793,0.285958869386,5,6,0.3,0.00015,1100,"6"
2105,49745,8.04100914665e-05,2.526,2.6199,2.57295,2.2,2.92945,2.7329498462,1.49968523491,0.288214797265,5,6,0.3,0.00015,1100,"6"
2106,49747,8.0406858705e-05,2.526,2.613,2.5566,2.5021,2.9251,2.73336041554,1.49764080507,0.289468673536,5,6,0.3,0.00015,1100,"6"
2107,50064,0.000119846596357,2.5548,2.65605,2.571675,2.50315,2.935,2.73289907707,1.50407307616,0.28726024712,5,6,0.3,0.00015,1100,"6"
2108,49780,0.000120530333467,2.5284,2.5284,2.5284,2.5036,2.935,2.73257159762,1.50312992219,0.288604528467,5,6,0.3,0.00015,1100,"6"
2109,49959,0.000140114894213,2.5176,2.56755,2.52473571429,2.5045,2.91085,2.73274980982,1.50281626494,0.288503817471,5,6,0.3,0.00015,1100,"6"
2110,50189,0.000119548108151,2.5245,2.5638,2.53105,2.50465,2.91085,2.73271757966,1.4959623398,0.290596524912,5,6,0.3,0.00015,1100,"6"
2111,49898,0.000140286183815,2.52435,2.5824,2.53264285714,2.50285,2.9254,2.73219152753,1.50050357686,0.287260590144,5,6,0.3,0.00015,1100,"6"
2112,50193,7.96923873847e-05,2.53335,2.7213,2.5803375,2.5018,2.92585,2.73432247803,1.48947060613,0.294508755941,5,6,0.3,0.00015,1100,"6"
2113,50222,0.000119469555175,2.51685,2.7258,2.551675,2.5024,2.91655,2.73291506293,1.49665792124,0.290889935683,5,6,0.3,0.00015,1100,"6"
2114,49930,0.000260364510314,2.508,2.73075,2.55970384615,2.5018,2.9194,2.73256784062,1.5026165182,0.288633844242,5,6,0.3,0.00015,1100,"6"
2115,49933,0.000240322031522,2.50515,2.7312,2.5433,2.5015,2.9194,2.73334933094,1.49181691266,0.292909046698,5,6,0.3,0.00015,1100,"6"
2116,49858,0.000401139235429,2.50515,2.72895,2.5445625,2.50225,2.9194,2.73335904631,1.49560137538,0.29140483712,5,6,0.3,0.00015,1100,"6"
2117,49776,0.000361620057859,2.5044,2.72085,2.54754166667,2.5039,2.9281,2.73299520379,1.49753441608,0.290842187077,5,6,0.3,0.00015,1100,"6"
2118,50178,0.000458368209175,2.496,2.72445,2.53057826087,2.5027,2.93965,2.73449260891,1.48763456333,0.295126118526,5,6,0.3,0.00015,1100,"6"
2119,49926,0.000360533589713,2.496,2.73165,2.54155,2.50225,2.9323,2.73480995732,1.48151665899,0.297335615739,5,6,0.3,0.00015,1100,"6"
2120,50017,0.000339884439291,2.5062,2.73165,2.55694411765,2.50225,2.9323,2.734709512,1.48432708967,0.295903395085,5,6,0.3,0.00015,1100,"6"
2121,49924,0.000160243570227,2.53905,2.73165,2.609925,2.28745,2.9206,2.73486279149,1.48239722951,0.296386397076,5,6,0.3,0.00015,1100,"6"
2122,50357,0.000218440336001,2.5173,2.7312,2.65341818182,2.2891,2.9242,2.73456483137,1.4810272123,0.296361079811,5,6,0.3,0.00015,1100,"6"
2123,50154,0.000159508713163,2.50665,2.7312,2.64350625,2.41105,2.92405,2.734439384,1.48487199027,0.29483890419,5,6,0.3,0.00015,1100,"6"
2124,49523,0.000181733739878,2.51715,2.7258,2.6555,2.50315,2.92405,2.73440179848,1.48233442367,0.29601239473,5,6,0.3,0.00015,1100,"6"
2125,50073,0.000159766740559,2.51325,2.73195,2.57055,2.5045,2.9287,2.73549017577,1.48285661885,0.297375837867,5,6,0.3,0.00015,1100,"6"
2126,50083,7.98674200827e-05,2.51295,2.6175,2.5390875,2.5072,2.92525,2.73502528904,1.48569134249,0.296766631015,5,6,0.3,0.00015,1100,"6"
2127,50018,9.99640129553e-05,2.5035,2.62335,2.55216,2.50315,2.9278,2.73466030232,1.48133540999,0.297785805227,5,6,0.3,0.00015,1100,"6"
2128,49815,6.02228244505e-05,2.51655,2.64705,2.60355,2.4376,2.9278,2.73448676524,1.48506560445,0.29758375426,5,6,0.3,0.00015,1100,"6"
2129,50138,9.97247596633e-05,2.5122,2.63055,2.56041,2.38225,2.93455,2.7347093591,1.4843937769,0.298916902469,5,6,0.3,0.00015,1100,"6"
2130,50040,5.99520383693e-05,2.5059,2.6379,2.552,2.37985,2.93455,2.73486505486,1.48385142949,0.299457299868,5,6,0.3,0.00015,1100,"6"
2131,50039,5.99532364755e-05,2.5224,2.6535,2.5661,2.42755,2.9269,2.73441823487,1.49119025085,0.295798953269,5,6,0.3,0.00015,1100,"6"
2132,49925,6.00901352028e-05,2.4954,2.6361,2.5892,2.3083,2.9272,2.73465977825,1.47816466722,0.299867968803,5,6,0.3,0.00015,1100,"6"
2133,49913,0.000100174303288,2.4954,2.6244,2.54613,2.3083,2.9263,2.73429328865,1.4764528538,0.299003854148,5,6,0.3,0.00015,1100,"6"
2134,50349,7.94454706151e-05,2.5215,2.58615,2.5439625,2.50315,2.83705,2.73533699176,1.46822587485,0.302980754129,5,6,0.3,0.00015,1100,"6"
2135,49587,8.06663036683e-05,2.55075,2.58705,2.57625,2.50315,2.83705,2.7350897001,1.46838582334,0.302413230031,5,6,0.3,0.00015,1100,"6"
2136,50243,1.99032701073e-05,2.5842,2.5842,2.5842,2.39815,2.8348,2.73551759683,1.46905869403,0.301886092354,5,6,0.3,0.00015,1100,"6"
2137,49822,2.00714543776e-05,2.5905,2.5905,2.5905,2.50315,2.8357,2.73552560667,1.46593403009,0.304291503033,5,6,0.3,0.00015,1100,"6"
2138,49683,0,NA,NA,NA,2.3422,2.8357,2.73527852787,1.46689151366,0.30419728255,5,6,0.3,0.00015,1100,"6"
2139,49766,0,NA,NA,NA,2.3389,2.8339,2.73554478359,1.46468596816,0.305792441262,5,6,0.3,0.00015,1100,"6"
2140,49875,0,NA,NA,NA,2.32795,2.8357,2.73560935338,1.45438029461,0.307734957444,5,6,0.3,0.00015,1100,"6"
2141,49776,2.00900032144e-05,2.53725,2.53725,2.53725,2.32885,2.8357,2.73529190457,1.45570103189,0.307417021732,5,6,0.3,0.00015,1100,"6"
2142,49867,6.01600256683e-05,2.5467,2.5467,2.5467,2.3113,2.83345,2.73508311407,1.45440746629,0.308219303056,5,6,0.3,0.00015,1100,"6"
2143,50122,7.98052751287e-05,2.5449,2.7258,2.590575,2.3113,2.83345,2.73529556147,1.45756345671,0.307435454236,5,6,0.3,0.00015,1100,"6"
2144,49999,2.0000400008e-05,2.5416,2.5416,2.5416,2.3083,2.8339,2.73499456678,1.46009036088,0.307022301969,5,6,0.3,0.00015,1100,"6"
2145,50101,1.99596814435e-05,2.5335,2.5335,2.5335,2.3059,2.8339,2.73519721257,1.45697994172,0.309421090234,5,6,0.3,0.00015,1100,"6"
2146,50026,1.99896054052e-05,2.5308,2.5308,2.5308,2.30815,2.8348,2.73560686057,1.46122874657,0.308234056435,5,6,0.3,0.00015,1100,"6"
2147,49792,2.00835475578e-05,2.6124,2.6124,2.6124,2.3074,2.8348,2.73592662529,1.45569578125,0.309062690671,5,6,0.3,0.00015,1100,"6"
2148,50232,0,NA,NA,NA,2.33695,2.83615,2.73659003225,1.45707528779,0.310865660259,5,6,0.3,0.00015,1100,"6"
2149,49801,4.01598361479e-05,2.53965,2.6214,2.580525,2.50585,2.83615,2.73568644049,1.46377741331,0.308111665445,5,6,0.3,0.00015,1100,"6"
2150,50134,7.97861730562e-05,2.5104,2.6184,2.589225,2.5072,2.83615,2.73741262118,1.44928579592,0.315264201924,5,6,0.3,0.00015,1100,"6"
2151,49896,0.000180375180375,2.51115,2.6223,2.58525,2.50315,2.83525,2.73606587588,1.45766600175,0.311592807605,5,6,0.3,0.00015,1100,"6"
2152,50210,0.000199163513244,2.5119,2.6229,2.610375,2.50135,2.87065,2.73619051096,1.45660402549,0.311459626589,5,6,0.3,0.00015,1100,"6"
2153,49995,0.000300030003,2.5119,2.6211,2.5971,2.50495,2.87935,2.73663422269,1.44429725863,0.315500606166,5,6,0.3,0.00015,1100,"6"
2154,49836,0.000441447949274,2.51415,2.6211,2.59067045455,2.41765,2.87935,2.7372872054,1.4473050414,0.316095211106,5,6,0.3,0.00015,1100,"6"
